,preload,stiffness,folder,subfolder_i,timestep,date,def_file,config,field_n,field,term,wave,samp,zern
383,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000103782
384,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-5.47E-06
385,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.006005758
386,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000389797
387,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000505919
388,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-3.04E-05
389,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000104058
390,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.285235163
391,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.001014984
392,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.00204992
393,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.079479823
394,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.002271905
395,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.004568542
396,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000252972
397,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000181638
398,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000250028
399,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000317033
400,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.008259982
401,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000767364
402,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000396191
403,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-5.44E-05
404,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000155261
405,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.314078138
406,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000496922
407,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001802769
408,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.093109365
409,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.002457363
410,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.007909064
411,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000243568
412,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,3.24E-05
413,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000252067
414,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-3.64E-05
415,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.010449887
416,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001337766
417,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000410025
418,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,1.06E-05
419,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000197184
420,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.343929306
421,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000389365
422,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.00136663
423,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.106800553
424,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.002471519
425,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.007470576
426,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000198165
427,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,2.00E-05
428,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000257669
429,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000201863
430,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.012602722
431,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001287705
432,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.00040337
433,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-4.96E-05
434,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000201159
435,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.372672174
436,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.00070564
437,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001022578
438,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.119614223
439,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.00163638
440,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.008063294
441,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000173098
442,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,-2.70E-05
443,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000192219
444,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000175606
445,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.014592935
446,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001398087
447,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000242143
448,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-2.49E-05
449,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000181533
450,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.400493587
451,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000948509
452,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.000888169
453,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.131722261
454,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000714279
455,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.007297502
456,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000170799
457,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,-6.64E-05
458,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000131236
459,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000174011
460,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.016450746
461,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001271663
462,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,4.92E-05
463,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,3.16E-06
464,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000150305
465,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.426567474
466,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000906596
467,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.000621718
468,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.142842795
469,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000772051
470,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.006197916
471,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000140625
472,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,-6.23E-05
473,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000111004
474,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000159103
475,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.018137239
476,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001088059
477,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,3.01E-05
478,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-4.04E-06
479,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000125445
480,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.451430029
481,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.00074466
482,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.000278866
483,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.153362531
484,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.000353934
485,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.005483153
486,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-9.62E-05
487,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,-4.61E-05
488,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000123437
489,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000192564
490,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.019726437
491,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.000976116
492,1100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,22,_Timestep_00011,_20231210\,SYS_20_(Preload_deformation)\22_Timestep_00011_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-5.71E-05
